Network,Node,Degree,BiBC
5048,OTU_187962,17,29.022293221092184
5676,OTU_297143,20,33.7843199443876
5762,OTU_266946,19,34.66480968038109
7148,OTU_197099,15,28.07870868363028
5436,120min glucose,18,22.339799736297405
7582,OTU_197099,16,24.451167736732582
6625,OTU_191274,18,34.2898576913283
5186,OTU_230268,16,31.3908149130649
7663,OTU_297143,17,32.09375975679247
6687,OTU_273737,16,30.00724084194674
7641,OTU_134762,17,31.228659886724895
5573,OTU_264846,17,31.437392932520506
5489,OTU_264734,20,47.3095680779268
5274,OTU_264734,13,23.650952517816144
6100,fasting insulin,19,49.17492368742376
6065,OTU_324013,16,31.374471617582394
6212,OTU_269037,13,28.473524685668664
5439,OTU_203713,17,30.902837574525943
7166,OTU_129394,14,24.691298436221096
7101,OTU_196191,17,40.394167292975354
3338,OTU_324888,16,34.983546375527155
5486,OTU_272092,19,34.50867127970244
6507,OTU_229452,20,36.96692016261523
6881,OTU_261132,15,46.484360417741556
4894,OTU_309916,16,42.19545778438978
6483,OTU_259506,14,31.715278083730773
6147,OTU_324013,19,27.15039128192817
5686,OTU_261142,17,38.23329075357455
5132,OTU_187233,15,24.97470387328679
6182,OTU_273737,18,26.614458811457432
6545,OTU_166911,17,32.09291896296373
6988,OTU_264734,15,21.08919226433206
6780,OTU_269037,16,27.159493956336068
6528,OTU_320249,17,26.243409740264976
4730,OTU_134762,19,41.217846024729596
4638,OTU_445144,15,23.56431337025697
4199,OTU_166911,14,37.87474806870922
5666,OTU_261142,18,26.93284544010352
5889,OTU_346804,21,39.17412853056816
5334,OTU_170950,17,30.105280493786694
5256,OTU_270200,15,29.031723419339514
5677,OTU_4345268,14,29.325368670094853
2639,OTU_539647,12,49.32892719640335
6103,OTU_272092,20,35.805538023820574
7781,OTU_206324,14,33.839193500446676
4731,OTU_262104,21,39.75836475817603
5054,OTU_264225,16,31.525952612059406
6252,OTU_229452,19,41.05818648137436
6216,fasting insulin,16,29.52053737960489
5766,OTU_272092,22,37.11752228729903
4335,OTU_269037,15,23.98360579977049
5238,OTU_1995182,17,32.99439501248965
5019,OTU_266946,19,35.44627259565347
6354,OTU_261142,19,35.91913071131178
5414,OTU_320249,16,29.623747360310826
6186,OTU_191616,21,31.595847129979276
5523,OTU_191274,15,25.162291534002073
4639,OTU_229452,19,34.26139207283945
5864,OTU_259993,20,35.39186179427461
5673,OTU_193064,17,40.028019219355265
6405,OTU_272889,19,32.93765546100583
7008,OTU_261142,18,39.69235466187247
6533,OTU_261132,13,26.578764128028837
5142,OTU_324013,15,34.217758730055145
5368,OTU_261016,13,32.79059723517087
6962,OTU_206324,14,27.70741721298997
5131,120min glucose,18,35.00123787442576
5956,OTU_176154,17,35.20450207502151
6920,OTU_288680,16,32.583708642641255
5164,OTU_539647,14,31.187233175321424
4972,OTU_206324,19,26.874290537268124
6551,OTU_539647,16,36.96937547316807
5173,OTU_264155,17,35.37052093073768
5876,OTU_1902400,14,37.87595599686057
5351,OTU_179703,17,33.4590162589389
2774,OTU_1129461,15,40.39464661267902
7920,OTU_182764,18,42.188390581726544
3658,OTU_193064,15,39.97509645192209
5919,OTU_187962,19,30.164397801925503
4938,OTU_262104,13,32.76693543400907
7063,OTU_196191,12,45.6878992481547
5355,OTU_349246,16,25.761131211895464
6560,OTU_187962,16,30.69409704603697
5773,fasting insulin,20,36.99741659127094
5346,OTU_1995182,19,38.90648095133447
6580,fasting glucose from GTT,22,44.4384254322103
2918,OTU_193064,19,62.94424909991284
6288,OTU_631764,14,37.43379375145433
6140,OTU_268063,20,38.57703827371687
3978,OTU_206324,14,26.080205455934856
3679,OTU_229452,18,30.990387992715014
5488,fasting glucose from HOMA serum,19,33.43621482411078
5739,OTU_196191,18,35.21851213961541
5178,OTU_1129461,20,43.24257081161622
6254,OTU_193064,15,26.95488426068221
3836,OTU_185222,21,51.41372903841946
5660,OTU_264734,17,42.916577763481854
5974,OTU_273737,18,40.36291506742611
5661,OTU_197099,13,37.635557625246655
6593,OTU_266946,19,27.89917741930126
5821,OTU_264734,17,27.90730978352869
7840,OTU_182764,20,54.8139851333738
3179,OTU_1129461,18,31.59906339838801
3278,OTU_194151,18,32.82332462772867
5529,OTU_203713,13,31.00659087644381
6645,OTU_261016,14,29.42174024077206
7005,fasting insulin,19,45.49090242963244
6670,OTU_230268,14,28.202529443443495
5771,OTU_273737,15,30.70287385417115
5329,OTU_134762,17,29.474048397423033
5367,OTU_320249,18,29.827880780210492
6078,OTU_272092,22,44.34622790779913
2833,OTU_182764,19,36.29179035007485
4116,OTU_4345268,19,44.49999351121047
5765,OTU_182764,18,39.089296260093164
6910,OTU_261590,16,30.81614616034122
7365,OTU_134762,13,25.382622361298825
6783,OTU_187233,17,31.345974611305753
5176,OTU_206324,17,31.825460441093448
6704,OTU_4468805,18,55.56988947034679
7564,OTU_191616,17,28.5744465301354
3537,OTU_185177,16,24.349979958122365
7084,OTU_191274,15,37.30679900728079
5172,HOMA-IR,21,31.478201552628597
5914,OTU_4448052,17,32.85818818472742
5796,OTU_297143,17,30.105576891288965
6851,OTU_309916,18,36.14557314164315
5571,OTU_273737,18,30.529293771692497
6472,OTU_259506,16,29.335135149217816
5703,OTU_259993,17,40.6149870253586
7246,OTU_1902400,14,32.7350469888766
5825,OTU_261016,13,45.588466714681715
2699,OTU_270200,15,25.2645926496142
5491,OTU_272092,17,47.652082497777435
6010,OTU_266946,13,27.087920745705357
6370,OTU_129394,17,37.52675031759199
5441,OTU_631764,19,28.6727462749034
5466,OTU_174320,16,28.571605850862813
6396,OTU_191274,14,25.566677646025465
7240,OTU_182764,17,43.84187283887655
5465,OTU_324888,17,36.09379892495998
7640,OTU_264846,13,32.238294424014235
5277,OTU_344703,17,32.581531535685855
5495,OTU_203713,17,40.521493633645406
6232,OTU_4448052,15,33.49325420207773
6190,OTU_269037,23,57.17066810840862
6523,OTU_261016,14,30.22292717172747
4117,OTU_188225,17,43.09152779796753
5913,OTU_539647,14,33.01719521888322
5863,OTU_4468805,14,28.110381158466478
5962,OTU_288680,15,27.6798489692133
3898,OTU_264225,17,31.92624806766532
6643,OTU_268492,15,29.782535571583583
7662,HOMA-IR,15,22.321189886413656
5170,OTU_309916,16,33.36166467653884
3099,OTU_344703,18,36.372206253785244
5487,OTU_261590,20,48.69820468746942
5553,fasting insulin,20,47.99646407514065
6486,OTU_134762,16,28.358898506912027
6365,OTU_346804,15,44.14722140174927
6184,OTU_191274,16,30.182983906171742
4732,OTU_185177,18,47.13351572318303
7140,OTU_264155,16,33.3774615819188
7184,OTU_631764,19,39.32906555948356
5296,OTU_4468805,19,34.97972602713988
6470,OTU_187233,17,32.186620482200965
7340,OTU_259993,17,26.683334543082864
5053,OTU_270200,18,40.846154341044716
4197,OTU_261142,20,30.731813756742735
6006,HOMA-IR,17,34.583934613630774
5143,OTU_269037,20,40.0412981991536
6453,OTU_324888,17,26.747419731559948
4736,Body weight,20,33.44253219937192
6990,fasting insulin,16,28.209906567764413
6305,OTU_194151,16,37.672725726510265
6316,OTU_182764,18,38.4307263722402
6493,OTU_272889,16,34.51985840489514
7223,OTU_185177,12,23.949979020124744
6183,fasting glucose from HOMA serum,16,29.64130565475564
6524,OTU_460611,15,28.919736348962363
7327,fasting insulin,18,31.2435514676894
5892,OTU_309916,16,33.98174075498246
2752,OTU_264225,13,39.659283465802716
6157,OTU_4468805,18,37.39271461724032
5989,OTU_549756,15,26.143026252250923
6582,OTU_264734,21,37.15708149693449
2634,OTU_270200,15,26.92847020059799
6067,OTU_344703,14,26.967115658679138
5524,OTU_187962,20,32.692444798674934
6426,OTU_198209,19,40.420321340877585
6769,OTU_187233,18,29.89710102600869
5777,OTU_191274,15,27.389713995155162
4876,OTU_349246,17,39.34770612084863
5926,OTU_191616,19,40.6227562316455
6952,OTU_206324,16,32.32546567209881
2993,OTU_187233,16,32.992976982741695
5948,OTU_261132,15,33.2142749612166
5224,OTU_259506,17,36.46806761790116
5738,OTU_261590,18,40.06645201192821
5976,OTU_309916,13,29.575548873543973
5898,OTU_187233,17,29.90130946045774
7361,OTU_129394,17,49.54138836997207
5704,OTU_170950,17,33.92663880581064
6520,OTU_166911,19,35.90521444628646
6262,OTU_272092,16,45.17888214625607
6494,OTU_191067,16,30.37110273672124
6867,OTU_166911,15,29.11292643329861
5494,OTU_179703,19,29.630903552968785
6506,OTU_191616,16,39.14840966679041
5333,OTU_460611,15,26.942749468267046
4777,OTU_188225,13,28.48066195201577
7981,OTU_288680,18,31.115573181121913
6854,OTU_182712,16,27.945325574837955
6549,OTU_349246,12,25.98707365547534
5526,OTU_272092,24,42.540929569745316
5932,OTU_264734,21,33.671148699358646
8300,OTU_179703,18,38.95329533880523
6185,OTU_198194,16,34.89955631307367
7520,OTU_631764,19,39.25612294396361
6422,OTU_4448052,18,33.023585498459305
5552,OTU_272758,23,36.55107258682727
4916,OTU_331013,13,39.35560703018563
6513,OTU_180362,22,31.623233548494362
6534,OTU_187233,17,31.33503832456185
2738,OTU_4468805,18,34.40481089258183
7902,OTU_344703,19,39.6966680951202
5279,OTU_187233,21,33.69826638140781
6210,OTU_264734,20,32.28650566839425
6883,OTU_270200,16,32.216920110185285
7245,OTU_230268,14,37.016710171717605
7128,OTU_1995182,18,30.61738850326017
6770,OTU_268492,16,32.46951638212374
5986,OTU_193672,17,30.276007647622286
3039,OTU_324013,16,31.082923711135788
5710,OTU_198194,16,23.2428479200538
6754,OTU_230268,19,41.424577482201414
5069,OTU_261016,14,27.054379716144425
6002,fed glucose,16,40.735359345900875
6188,120min glucose,15,39.310633667395464
5856,OTU_1902400,14,27.641759110604173
6001,fasting glucose from HOMA serum,16,37.15664220039225
4114,OTU_324888,18,40.2616336747512
5015,OTU_261132,21,32.83683953146402
6543,OTU_1995182,15,34.05585513214002
6105,OTU_460611,19,39.92384483533707
6829,OTU_268063,19,36.918209155825316
6163,OTU_272758,16,26.86281715582453
5522,OTU_272758,16,30.416882999181748
6180,OTU_268492,18,27.93299137223286
7348,OTU_445144,21,38.10978456143256
6908,OTU_264734,18,30.90345307644002
6073,OTU_262104,16,38.85623599826389
5175,OTU_187233,13,34.07687632415893
5927,OTU_1129461,15,30.876572730550386
2937,OTU_324888,14,38.75808290293589
5072,OTU_309916,20,36.72177158179314
6703,OTU_272092,18,37.44413395199088
6074,OTU_188225,12,23.151044636926336
5664,OTU_460611,17,28.13103763731712
5824,OTU_331013,15,31.292721028578836
5171,OTU_264155,18,32.896391708655564
5534,OTU_4345268,14,28.49975252473705
6970,fed glucose,15,37.55972927657144
4158,OTU_269037,21,35.16135875162666
6901,OTU_1129461,17,35.81178294615603
6809,OTU_264155,16,28.785468752484533
6708,OTU_272092,15,33.93877785145001
6265,OTU_206324,18,29.75587130115495
2819,OTU_324888,10,25.71975485929046
5992,OTU_188225,18,42.52610510404635
5852,OTU_259993,16,34.998989132257286
7443,OTU_259993,15,29.41592022098989
5726,OTU_262104,15,26.046508640711416
6904,GTT-AUC,14,37.52323271264415
6054,OTU_266946,15,36.3949792094058
5692,OTU_460611,16,35.895819057776286
5292,OTU_230268,17,37.25720738098146
4893,OTU_129394,18,37.270384123387245
7044,OTU_262104,16,40.026070489351284
5446,OTU_272889,12,24.941874307713626
5322,OTU_179703,16,29.004174694452
4194,OTU_197099,15,38.14144001386062
8060,OTU_1129461,19,48.109349630422685
5505,OTU_549756,18,29.63789448687146
6106,OTU_180362,19,36.01883283125547
7149,OTU_270200,22,56.26500325296773
5871,OTU_261590,18,48.073489371440296
7842,OTU_259993,19,39.23554677176975
7921,OTU_129394,15,30.160691757092
7301,OTU_174320,17,33.56917773743645
3057,OTU_188225,16,33.04115347366582
7621,OTU_297143,17,36.167777131709066
4877,OTU_187962,16,27.803995615891562
6967,OTU_193672,19,33.55424992534125
3839,OTU_331013,15,28.995971782463915
7001,OTU_4448052,18,25.220889516400348
6423,OTU_266946,15,31.653494850522723
4258,OTU_1902400,13,27.996750493245685
6143,fasting insulin,20,31.800884899414317
6588,OTU_4448052,14,25.244833641590578
6261,OTU_331013,22,39.56356919870796
6191,OTU_344703,19,30.687033223914014
5251,OTU_185177,16,34.92245279647691
6293,OTU_269037,15,25.475629813568986
5968,OTU_193672,15,30.023554867904725
2638,OTU_270200,19,42.0746960382091
2776,OTU_264225,15,36.23016054557196
3117,OTU_191274,16,33.05056880626542
7880,OTU_185177,20,37.25003385075069
7227,OTU_261142,17,33.652689208796005
7082,OTU_182712,14,30.20369614983791
7165,OTU_270200,19,27.236810541925646
5372,OTU_191811,14,22.929852070873743
5620,fasting glucose from GTT,14,29.03843170839211
6480,HOMA-IR,14,29.677201810605705
7425,OTU_264155,13,32.681159414283755
7269,OTU_261016,14,23.108347590089075
6082,OTU_259993,14,30.07310523994636
6295,OTU_288680,18,33.71215078581864
2919,OTU_273737,16,26.48738183385242
4918,OTU_185222,17,41.44966868185137
5679,OTU_288680,15,24.96308606740868
7089,OTU_268492,18,31.217067491332173
7143,OTU_264225,14,35.065793601822996
7505,OTU_198194,17,40.60196517668069
2616,OTU_191067,19,26.384638921898304
5239,OTU_261590,19,30.36609269911027
6723,OTU_549756,17,34.907229879970714
5807,OTU_631764,14,23.869785227672228
6390,OTU_129394,18,49.27305582719268
5577,OTU_324013,16,36.17868912133619
5059,fasting glucose from GTT,15,34.63583212498008
6211,fasting insulin,17,32.40109009867355
8120,OTU_265011,17,37.85780494099217
6640,OTU_631764,23,35.765238340071335
4735,OTU_262104,16,25.441584922734194
7229,OTU_185177,16,37.24957451013489
6814,OTU_631764,15,26.856768664136748
7401,OTU_264225,18,41.864335232838805
6145,OTU_539647,17,29.904071155312963
5960,OTU_176154,16,30.2653744784627
5472,OTU_269037,18,30.19457419562163
6648,OTU_191067,21,48.360769475786135
3095,OTU_549756,17,35.320180196050956
5493,OTU_264734,20,50.8916445951544
5530,fasting glucose from HOMA serum,16,29.691878950083286
2896,OTU_198194,16,34.0526997082725
6973,OTU_174320,13,31.88366687081962
7102,OTU_185177,18,32.13070068476413
5135,OTU_188225,17,38.63839884166954
6148,OTU_198209,15,23.966250489849585
6587,OTU_197099,19,41.17124015054732
7487,OTU_191067,17,39.856503478499086
4955,OTU_288680,22,57.89852842125799
5886,OTU_176154,16,30.27270245645532
5925,GTT-AUC,14,29.219408275651976
6250,OTU_198209,17,37.76100910406645
6233,OTU_272092,13,29.078236835404024
5778,OTU_176154,13,27.163820888957247
7426,OTU_191616,18,45.82835381279663
5052,OTU_324013,17,31.276619643499444
4954,OTU_193064,15,36.74392284049036
6387,OTU_1902400,20,45.89423933848265
6435,OTU_297143,17,31.86554924486157
7230,OTU_268063,16,36.20082396650243
6445,OTU_1902400,15,28.134830769921415
5323,OTU_203713,15,31.091259051792104
3979,OTU_349246,18,39.087367856414865
6004,OTU_349246,14,31.54444638292509
7704,OTU_261016,17,39.08671053300217
6548,Body weight,18,40.39545997088573
5297,OTU_270200,13,44.739746945969245
6266,OTU_194151,16,41.00341633607496
7244,OTU_268063,21,28.571905067096566
7013,OTU_270200,18,32.29435605244431
4935,OTU_631764,15,28.854265909529047
5609,OTU_259506,16,33.206554523907464
4338,OTU_134762,15,42.490037864464064
6730,OTU_320249,18,37.41342632625752
7060,OTU_460611,23,48.61477144285744
4256,OTU_346804,21,52.32883786880642
5712,GTT-AUC,19,38.44295013664046
2637,OTU_631764,21,38.827693227131995
7144,OTU_261132,16,37.6088063708065
6104,fed glucose,18,26.500394254412104
5675,OTU_264846,17,26.81798709934865
5458,OTU_134762,16,27.621392928574252
5318,OTU_191067,17,49.96156446416249
6864,OTU_297143,13,33.90554747521365
5987,OTU_1902400,12,31.66507639358433
5595,OTU_170950,17,24.012692797398703
5713,OTU_324888,12,47.84106913107285
5223,fed glucose,18,43.968003303474795
5435,OTU_191811,19,54.98360667535487
5973,OTU_261590,17,44.38729943517104
6046,GTT-AUC,14,27.906461796843445
7466,OTU_187962,18,29.504354980506545
7164,OTU_176154,18,32.32462412656516
6546,OTU_631764,20,24.850042449810257
6963,OTU_349246,16,32.22196275087141
6066,OTU_191811,21,42.18004688895558
7646,OTU_191274,18,21.986073583990475
7286,OTU_4448052,18,44.3829568827205
6882,Body weight,19,37.26602385144956
5583,OTU_185177,19,39.78572730270278
5442,OTU_182764,20,36.134598141796296
3197,OTU_309916,18,35.29296711010714
5035,OTU_174320,16,33.893460181740856
7169,OTU_324013,17,41.91698401357849
2658,120min glucose,16,45.47505816103634
6702,OTU_268492,22,37.59287563254114
6849,OTU_265011,18,32.39274753281505
6790,OTU_182712,16,28.988629019472658
5681,OTU_179703,22,29.9518395692774
6460,OTU_261590,17,34.26627333092269
6987,OTU_265011,17,45.59509139811003
7586,OTU_129394,20,40.150064333671224
6025,OTU_549756,15,31.445359361141083
6940,OTU_261132,15,37.37178554869706
2696,OTU_206324,22,37.48775060695574
6863,OTU_203713,18,49.08103402946049
7161,OTU_166911,20,32.00891032454333
4734,OTU_179703,19,30.410627582173912
5294,fasting leptin,13,43.64264851044877
5576,OTU_309916,13,31.635596237342792
6169,OTU_259993,15,31.9200709896436
8023,OTU_182712,16,39.93142675206302
4959,OTU_1995182,17,31.966443046674648
4716,OTU_198209,16,33.363906120128384
2897,OTU_539647,17,32.85870698284512
5525,fasting glucose from GTT,19,37.68944432230039
7330,OTU_297143,21,55.010245390182334
6664,OTU_182764,18,26.867957898940904
5933,OTU_309916,15,25.876749896989875
6218,OTU_193672,16,29.08239678445225
6380,OTU_265011,15,35.153849598973444
8400,OTU_185177,14,30.771374143485136
6151,OTU_134762,14,42.41589482827771
5051,OTU_198209,16,37.41432757988488
5205,OTU_206324,18,30.667634343640543
6630,Body weight,16,39.169457467234785
6209,OTU_134762,16,47.37503825790885
5916,OTU_346804,15,35.8409021203442
5935,OTU_539647,13,34.62897351186827
5930,OTU_460611,17,31.477459564261302
6160,OTU_196191,21,55.536680580159164
5924,OTU_4345268,16,22.90301442527593
6946,OTU_191811,21,42.88861778081769
6173,120min glucose,14,31.638263349039217
6911,OTU_198209,15,30.246300761931572
5110,OTU_197099,16,30.03449919963078
6087,OTU_230268,18,39.37617014392556
5309,OTU_264155,17,28.263196323900072
5897,OTU_191811,16,28.88800686360148
6109,GTT-AUC,16,26.653805470863638
5657,OTU_539647,16,34.90978975444928
7720,OTU_1995182,20,44.81994306246526
6009,OTU_229452,21,47.81729062243608
7449,OTU_185177,15,28.740075263823144
2796,OTU_166911,15,26.378147269665835
5373,OTU_264225,15,53.022809914257444
6024,fasting glucose from HOMA serum,17,29.0318417792405
7702,OTU_182712,17,37.32118253525245
6360,OTU_229452,16,32.94393948549322
6446,OTU_4448052,16,34.64619651899117
6176,OTU_331013,20,35.85969479829184
